,node_id,zero_count,spikes
180,180,470000,3.0851063829787235
181,181,470000,3.0851063829787235
182,182,468250,3.0851063829787235
183,183,470000,3.0851063829787235
184,184,467059,3.0851063829787235
185,185,468011,3.0638297872340425
186,186,468879,3.0638297872340425
187,187,467620,3.0638297872340425
188,188,468746,3.0638297872340425
189,189,470000,3.0638297872340425
190,190,467944,3.0638297872340425
191,191,469257,3.0638297872340425
192,192,469158,3.0638297872340425
193,193,469276,3.0638297872340425
194,194,468789,3.0638297872340425
195,195,470000,3.0638297872340425
196,196,469110,3.0638297872340425
197,197,470000,3.0638297872340425
198,198,470000,3.0638297872340425
199,199,470000,3.0638297872340425
200,200,470000,3.0638297872340425
201,201,468944,3.0638297872340425
202,202,470000,3.0638297872340425
203,203,470000,3.0638297872340425
204,204,467432,3.0638297872340425
205,205,468679,3.0638297872340425
206,206,467852,3.0638297872340425
207,207,469363,3.0425531914893615
208,208,467838,3.0425531914893615
209,209,467994,3.0425531914893615
210,210,466718,3.0425531914893615
211,211,469292,3.0425531914893615
212,212,469049,3.0425531914893615
213,213,470000,3.0425531914893615
214,214,467679,3.0425531914893615
215,215,467435,3.0425531914893615
216,216,470000,3.0425531914893615
217,217,467215,3.0425531914893615
218,218,470000,3.0425531914893615
219,219,468926,3.0425531914893615
220,220,468975,3.0425531914893615
221,221,470000,3.0425531914893615
222,222,467792,3.0425531914893615
223,223,467993,3.0425531914893615
224,224,464483,3.021276595744681
225,225,466382,3.021276595744681
226,226,470000,3.021276595744681
227,227,468129,3.021276595744681
228,228,470000,3.021276595744681
229,229,467331,3.021276595744681
230,230,468026,3.021276595744681
231,231,470000,3.021276595744681
232,232,470000,3.021276595744681
233,233,470000,3.021276595744681
234,234,468790,3.021276595744681
235,235,469551,3.021276595744681
236,236,470000,3.021276595744681
237,237,470000,3.021276595744681
238,238,469166,3.021276595744681
239,239,470000,3.021276595744681
240,240,468933,3.021276595744681
241,241,468553,3.021276595744681
242,242,470000,3.021276595744681
243,243,470000,3.021276595744681
244,244,466520,3.021276595744681
245,245,470000,3.021276595744681
246,246,470000,3.0
247,247,470000,3.0
248,248,469455,3.0
249,249,469687,3.0
250,250,468943,3.0
251,251,467889,3.0
252,252,461556,3.0
253,253,469575,3.0
254,254,466615,3.0
255,255,470000,3.0
256,256,470000,2.978723404255319
257,257,468438,2.978723404255319
258,258,469382,2.978723404255319
259,259,466063,2.978723404255319
260,260,470000,2.978723404255319
261,261,468786,2.978723404255319
262,262,470000,2.978723404255319
263,263,467848,2.978723404255319
264,264,470000,2.978723404255319
265,265,470000,2.978723404255319
266,266,470000,2.978723404255319
267,267,467410,2.978723404255319
268,268,468327,2.9574468085106385
269,269,464977,2.9574468085106385
270,270,470000,2.9574468085106385
271,271,468856,2.9574468085106385
272,272,470000,2.9574468085106385
273,273,470000,2.9574468085106385
274,274,470000,2.9574468085106385
275,275,469690,2.9574468085106385
276,276,468461,2.9574468085106385
277,277,470000,2.9574468085106385
278,278,470000,2.9574468085106385
279,279,468863,2.9574468085106385
280,280,470000,2.9574468085106385
281,281,470000,2.9574468085106385
282,282,469103,2.9574468085106385
283,283,469314,2.9574468085106385
284,284,470000,2.9361702127659575
285,285,470000,2.9361702127659575
286,286,467430,2.9361702127659575
287,287,470000,2.9361702127659575
288,288,470000,2.9361702127659575
289,289,467797,2.9361702127659575
290,290,467220,2.9361702127659575
291,291,469552,2.9361702127659575
292,292,470000,2.9361702127659575
293,293,467938,2.9361702127659575
294,294,470000,2.9361702127659575
295,295,469069,2.9361702127659575
296,296,468710,2.9361702127659575
297,297,469665,2.9361702127659575
298,298,467863,2.9361702127659575
299,299,470000,2.9361702127659575
300,300,470000,2.9361702127659575
301,301,467361,2.9361702127659575
302,302,470000,2.9361702127659575
303,303,470000,2.9361702127659575
304,304,470000,2.9148936170212765
305,305,469822,2.9148936170212765
306,306,469620,2.9148936170212765
307,307,470000,2.9148936170212765
308,308,468583,2.9148936170212765
309,309,468758,2.9148936170212765
310,310,470000,2.9148936170212765
311,311,470000,2.9148936170212765
312,312,468258,2.9148936170212765
313,313,470000,2.9148936170212765
314,314,470000,2.9148936170212765
315,315,466537,2.9148936170212765
316,316,470000,2.9148936170212765
317,317,468775,2.9148936170212765
318,318,467256,2.9148936170212765
319,319,468119,2.9148936170212765
320,320,470000,2.9148936170212765
321,321,466931,2.9148936170212765
322,322,470000,2.9148936170212765
323,323,468431,2.9148936170212765
324,324,470000,2.9148936170212765
325,325,470000,2.9148936170212765
326,326,468620,2.9148936170212765
327,327,468919,2.9148936170212765
328,328,467006,2.9148936170212765
329,329,470000,2.9148936170212765
330,330,470000,2.893617021276596
331,331,468965,2.893617021276596
332,332,470000,2.893617021276596
333,333,470000,2.893617021276596
334,334,470000,2.893617021276596
335,335,470000,2.893617021276596
336,336,469396,2.893617021276596
337,337,470000,2.893617021276596
338,338,465330,2.893617021276596
339,339,467502,2.893617021276596
340,340,470000,2.893617021276596
341,341,470000,2.872340425531915
342,342,469251,2.872340425531915
343,343,468651,2.872340425531915
344,344,469224,2.872340425531915
345,345,470000,2.872340425531915
346,346,470000,2.872340425531915
347,347,468877,2.872340425531915
348,348,470000,2.872340425531915
349,349,467327,2.872340425531915
350,350,470000,2.872340425531915
351,351,470000,2.851063829787234
352,352,469519,2.851063829787234
353,353,470000,2.851063829787234
354,354,470000,2.851063829787234
355,355,470000,2.851063829787234
356,356,469597,2.851063829787234
357,357,467949,2.851063829787234
358,358,466521,2.851063829787234
359,359,467530,2.851063829787234
360,360,470000,2.851063829787234
361,361,470000,2.851063829787234
362,362,470000,2.851063829787234
363,363,469373,2.851063829787234
364,364,468608,2.851063829787234
365,365,470000,2.851063829787234
366,366,469631,2.8297872340425534
367,367,467486,2.8297872340425534
368,368,468371,2.8297872340425534
369,369,470000,2.8297872340425534
370,370,470000,2.8297872340425534
371,371,468217,2.8297872340425534
372,372,470000,2.8297872340425534
373,373,470000,2.8297872340425534
374,374,470000,2.8297872340425534
375,375,467915,2.8297872340425534
376,376,470000,2.8297872340425534
377,377,470000,2.8297872340425534
378,378,470000,2.8297872340425534
379,379,468011,2.8297872340425534
380,380,467854,2.8297872340425534
381,381,470000,2.8297872340425534
382,382,467027,2.8297872340425534
383,383,469057,2.8297872340425534
384,384,470000,2.8297872340425534
385,385,468275,2.8297872340425534
386,386,467347,2.8297872340425534
387,387,468629,2.8297872340425534
388,388,468733,2.8297872340425534
389,389,468457,2.8297872340425534
390,390,469839,2.8085106382978724
391,391,468311,2.8085106382978724
392,392,470000,2.8085106382978724
393,393,466464,2.8085106382978724
394,394,470000,2.8085106382978724
395,395,465226,2.8085106382978724
396,396,470000,2.8085106382978724
397,397,467067,2.8085106382978724
398,398,467299,2.8085106382978724
399,399,470000,2.8085106382978724
400,400,470000,2.8085106382978724
401,401,469001,2.8085106382978724
402,402,469499,2.8085106382978724
403,403,467949,2.8085106382978724
404,404,467559,2.8085106382978724
405,405,470000,2.8085106382978724
406,406,470000,2.8085106382978724
407,407,468179,2.8085106382978724
408,408,468415,2.8085106382978724
409,409,469649,2.7872340425531914
410,410,468067,2.7872340425531914
411,411,470000,2.7872340425531914
412,412,470000,2.7872340425531914
413,413,468536,2.7872340425531914
414,414,470000,2.7872340425531914
415,415,467317,2.7872340425531914
416,416,470000,2.7872340425531914
417,417,469165,2.7872340425531914
418,418,467911,2.7872340425531914
419,419,466129,2.7872340425531914
420,420,468562,2.7872340425531914
421,421,470000,2.7872340425531914
422,422,470000,2.7872340425531914
423,423,468861,2.765957446808511
424,424,470000,2.765957446808511
425,425,468532,2.765957446808511
426,426,467559,2.765957446808511
427,427,470000,2.765957446808511
428,428,469822,2.765957446808511
429,429,470000,2.765957446808511
430,430,470000,2.765957446808511
431,431,468252,2.765957446808511
432,432,468607,2.765957446808511
433,433,469404,2.765957446808511
434,434,469571,2.765957446808511
435,435,468661,2.765957446808511
436,436,465088,2.74468085106383
437,437,468686,2.74468085106383
438,438,470000,2.74468085106383
439,439,466305,2.74468085106383
440,440,469017,2.74468085106383
441,441,470000,2.74468085106383
442,442,470000,2.74468085106383
443,443,467963,2.74468085106383
444,444,464218,2.74468085106383
445,445,466611,2.74468085106383
446,446,470000,2.74468085106383
447,447,468692,2.74468085106383
448,448,466149,2.74468085106383
449,449,470000,2.723404255319149
450,450,470000,2.723404255319149
451,451,468096,2.723404255319149
452,452,468900,2.723404255319149
453,453,470000,2.723404255319149
454,454,470000,2.723404255319149
455,455,470000,2.723404255319149
456,456,470000,2.723404255319149
457,457,470000,2.723404255319149
458,458,470000,2.723404255319149
459,459,468598,2.723404255319149
460,460,462002,2.723404255319149
461,461,467688,2.723404255319149
462,462,470000,2.723404255319149
463,463,470000,2.723404255319149
464,464,464261,2.723404255319149
465,465,469593,2.723404255319149
466,466,468576,2.723404255319149
467,467,468759,2.702127659574468
468,468,468513,2.702127659574468
469,469,467731,2.702127659574468
470,470,470000,2.702127659574468
471,471,468138,2.702127659574468
472,472,468573,2.702127659574468
473,473,470000,2.702127659574468
474,474,470000,2.702127659574468
475,475,470000,2.702127659574468
476,476,468759,2.702127659574468
477,477,470000,2.702127659574468
478,478,470000,2.702127659574468
479,479,470000,2.702127659574468
480,480,468374,2.702127659574468
481,481,469065,2.702127659574468
482,482,470000,2.702127659574468
483,483,470000,2.702127659574468
484,484,470000,2.6808510638297873
485,485,470000,2.6808510638297873
486,486,467103,2.6808510638297873
487,487,469304,2.6808510638297873
488,488,469575,2.6808510638297873
489,489,468533,2.6808510638297873
490,490,470000,2.6808510638297873
491,491,464659,2.6808510638297873
492,492,470000,2.6808510638297873
493,493,465190,2.6808510638297873
494,494,470000,2.6808510638297873
495,495,467783,2.6808510638297873
496,496,467855,2.6808510638297873
497,497,467735,2.6808510638297873
498,498,467431,2.6595744680851063
499,499,466378,2.6595744680851063
500,500,470000,2.6595744680851063
501,501,467420,2.6595744680851063
502,502,467778,2.6595744680851063
503,503,470000,2.6595744680851063
504,504,467368,2.6595744680851063
505,505,470000,2.6595744680851063
506,506,469758,2.6382978723404253
507,507,470000,2.6382978723404253
508,508,470000,2.6382978723404253
509,509,469973,2.6382978723404253
510,510,470000,2.6382978723404253
511,511,469810,2.6382978723404253
512,512,467092,2.6382978723404253
513,513,470000,2.6382978723404253
514,514,470000,2.6382978723404253
515,515,468988,2.6382978723404253
516,516,469138,2.6382978723404253
517,517,469814,2.617021276595745
518,518,466733,2.617021276595745
519,519,469801,2.617021276595745
520,520,469846,2.617021276595745
521,521,470000,2.617021276595745
522,522,468777,2.617021276595745
523,523,469269,2.617021276595745
524,524,470000,2.617021276595745
525,525,469323,2.617021276595745
526,526,470000,2.617021276595745
527,527,470000,2.595744680851064
528,528,470000,2.595744680851064
529,529,468542,2.595744680851064
530,530,468795,2.595744680851064
531,531,467473,2.595744680851064
532,532,466602,2.595744680851064
533,533,468875,2.595744680851064
534,534,468801,2.595744680851064
535,535,469383,2.595744680851064
536,536,469362,2.595744680851064
537,537,470000,2.595744680851064
538,538,470000,2.574468085106383
539,539,470000,2.574468085106383
540,540,468429,2.574468085106383
541,541,468301,2.574468085106383
542,542,470000,2.574468085106383
543,543,470000,2.574468085106383
544,544,469496,2.574468085106383
545,545,470000,2.574468085106383
546,546,469474,2.574468085106383
547,547,468661,2.574468085106383
548,548,470000,2.574468085106383
549,549,470000,2.5531914893617023
550,550,468304,2.5531914893617023
551,551,470000,2.5531914893617023
552,552,466264,2.5531914893617023
553,553,467296,2.5531914893617023
554,554,466575,2.5531914893617023
555,555,469311,2.5531914893617023
556,556,466188,2.5531914893617023
557,557,470000,2.5531914893617023
558,558,468719,2.5531914893617023
559,559,470000,2.5531914893617023
560,560,467807,2.5531914893617023
561,561,470000,2.5531914893617023
562,562,468007,2.5531914893617023
563,563,469898,2.5319148936170213
564,564,470000,2.5319148936170213
565,565,467808,2.5319148936170213
566,566,470000,2.5319148936170213
567,567,470000,2.5106382978723403
568,568,470000,2.5106382978723403
569,569,466935,2.5106382978723403
570,570,463477,2.5106382978723403
571,571,467750,2.4893617021276597
572,572,470000,2.4893617021276597
573,573,467552,2.4893617021276597
574,574,470000,2.4893617021276597
575,575,470000,2.4893617021276597
576,576,470000,2.4893617021276597
577,577,470000,2.4893617021276597
578,578,470000,2.4893617021276597
579,579,470000,2.4893617021276597
580,580,470000,2.4893617021276597
581,581,470000,2.4893617021276597
582,582,469528,2.4893617021276597
583,583,470000,2.4893617021276597
584,584,470000,2.4893617021276597
585,585,469442,2.4893617021276597
586,586,470000,2.4680851063829787
587,587,469464,2.4680851063829787
588,588,470000,2.4680851063829787
589,589,470000,2.4680851063829787
590,590,470000,2.4680851063829787
591,591,469449,2.4680851063829787
592,592,470000,2.4680851063829787
593,593,470000,2.4680851063829787
594,594,470000,2.4680851063829787
595,595,468441,2.4468085106382977
596,596,469721,2.4468085106382977
597,597,470000,2.4468085106382977
598,598,470000,2.4468085106382977
599,599,466885,2.425531914893617
600,600,469321,2.425531914893617
601,601,470000,2.425531914893617
602,602,469231,2.425531914893617
603,603,470000,2.425531914893617
604,604,470000,2.425531914893617
605,605,470000,2.425531914893617
606,606,465867,2.404255319148936
607,607,466507,2.404255319148936
608,608,469267,2.404255319148936
609,609,468637,2.404255319148936
610,610,467898,2.404255319148936
611,611,467544,2.404255319148936
612,612,466813,2.404255319148936
613,613,467963,2.404255319148936
614,614,470000,2.404255319148936
615,615,470000,2.404255319148936
616,616,468922,2.382978723404255
617,617,469741,2.382978723404255
618,618,470000,2.382978723404255
619,619,470000,2.382978723404255
620,620,470000,2.382978723404255
621,621,470000,2.382978723404255
622,622,470000,2.3617021276595747
623,623,469266,2.3617021276595747
624,624,461188,2.3617021276595747
625,625,470000,2.3617021276595747
626,626,468206,2.3617021276595747
627,627,466861,2.3404255319148937
628,628,467359,2.3404255319148937
629,629,470000,2.3404255319148937
630,630,470000,2.3404255319148937
631,631,470000,2.3404255319148937
632,632,470000,2.3404255319148937
633,633,467362,2.3191489361702127
634,634,470000,2.3191489361702127
635,635,470000,2.3191489361702127
636,636,470000,2.3191489361702127
637,637,467870,2.3191489361702127
638,638,468842,2.3191489361702127
639,639,467487,2.3191489361702127
640,640,468065,2.297872340425532
641,641,468810,2.297872340425532
642,642,470000,2.297872340425532
643,643,470000,2.297872340425532
644,644,468211,2.297872340425532
645,645,470000,2.276595744680851
646,646,466614,2.276595744680851
647,647,467268,2.276595744680851
648,648,470000,2.276595744680851
649,649,470000,2.276595744680851
650,650,468449,2.276595744680851
651,651,469860,2.25531914893617
652,652,470000,2.25531914893617
653,653,469911,2.25531914893617
654,654,470000,2.234042553191489
655,655,467721,2.234042553191489
656,656,470000,2.234042553191489
657,657,469029,2.234042553191489
658,658,467079,2.234042553191489
659,659,470000,2.234042553191489
660,660,467987,2.234042553191489
661,661,468683,2.2127659574468086
662,662,468730,2.2127659574468086
663,663,467758,2.2127659574468086
664,664,470000,2.2127659574468086
665,665,469785,2.2127659574468086
666,666,469535,2.1914893617021276
667,667,468012,2.1914893617021276
668,668,469450,2.1914893617021276
669,669,470000,2.1914893617021276
670,670,468887,2.1914893617021276
671,671,470000,2.1914893617021276
672,672,468770,2.1914893617021276
673,673,465632,2.1914893617021276
674,674,468915,2.1702127659574466
675,675,469435,2.1702127659574466
676,676,467872,2.1702127659574466
677,677,470000,2.1702127659574466
678,678,467614,2.1702127659574466
679,679,470000,2.1702127659574466
680,680,468387,2.1702127659574466
681,681,470000,2.1702127659574466
682,682,470000,2.1702127659574466
683,683,463461,2.148936170212766
684,684,469683,2.148936170212766
685,685,466184,2.148936170212766
686,686,468767,2.148936170212766
687,687,468422,2.127659574468085
688,688,468877,2.127659574468085
689,689,470000,2.127659574468085
690,690,470000,2.127659574468085
691,691,470000,2.106382978723404
692,692,468530,2.106382978723404
693,693,467988,2.106382978723404
694,694,470000,2.106382978723404
695,695,470000,2.106382978723404
696,696,470000,2.106382978723404
697,697,470000,2.0851063829787235
698,698,470000,2.0851063829787235
699,699,467239,2.0851063829787235
700,700,468885,2.0851063829787235
701,701,470000,2.0638297872340425
702,702,466534,2.0638297872340425
703,703,470000,2.0638297872340425
704,704,468259,2.0638297872340425
705,705,470000,2.0638297872340425
706,706,468206,2.0638297872340425
707,707,468583,2.0425531914893615
708,708,470000,2.0425531914893615
709,709,467442,2.0425531914893615
710,710,470000,2.0425531914893615
711,711,468147,2.0425531914893615
712,712,470000,2.021276595744681
713,713,469664,2.021276595744681
714,714,468573,2.021276595744681
715,715,470000,2.021276595744681
716,716,470000,2.021276595744681
717,717,468887,2.021276595744681
718,718,467298,2.0
719,719,470000,2.0
720,720,468680,2.0
721,721,468436,2.0
722,722,470000,2.0
723,723,470000,1.9787234042553192
724,724,470000,1.9787234042553192
725,725,457747,1.9787234042553192
726,726,466355,1.9787234042553192
727,727,470000,1.9787234042553192
728,728,467729,1.9787234042553192
729,729,470000,1.9574468085106382
730,730,470000,1.9574468085106382
731,731,470000,1.9574468085106382
732,732,470000,1.9361702127659575
733,733,470000,1.9361702127659575
734,734,470000,1.9148936170212767
735,735,470000,1.9148936170212767
736,736,465899,1.9148936170212767
737,737,469388,1.9148936170212767
738,738,468239,1.8936170212765957
739,739,469823,1.8936170212765957
740,740,467532,1.872340425531915
741,741,470000,1.872340425531915
742,742,467026,1.872340425531915
743,743,470000,1.851063829787234
744,744,469299,1.851063829787234
745,745,469937,1.851063829787234
746,746,468687,1.8297872340425532
747,747,468860,1.8297872340425532
748,748,469509,1.8085106382978724
749,749,470000,1.8085106382978724
750,750,470000,1.8085106382978724
751,751,470000,1.8085106382978724
752,752,466437,1.8085106382978724
753,753,470000,1.8085106382978724
754,754,470000,1.7872340425531914
755,755,468736,1.7872340425531914
756,756,465074,1.7872340425531914
757,757,467638,1.7659574468085106
758,758,469299,1.7659574468085106
759,759,470000,1.7659574468085106
760,760,469755,1.7446808510638299
761,761,470000,1.7446808510638299
762,762,468824,1.7446808510638299
763,763,468671,1.7446808510638299
764,764,465438,1.7446808510638299
765,765,468038,1.7234042553191489
766,766,466925,1.7234042553191489
767,767,470000,1.7234042553191489
768,768,468523,1.7234042553191489
769,769,466155,1.702127659574468
770,770,468115,1.702127659574468
771,771,469186,1.6808510638297873
772,772,468629,1.6808510638297873
773,773,470000,1.6808510638297873
774,774,470000,1.6808510638297873
775,775,468658,1.6808510638297873
776,776,468842,1.6808510638297873
777,777,470000,1.6808510638297873
778,778,470000,1.6595744680851063
779,779,470000,1.6595744680851063
780,780,468316,1.6595744680851063
781,781,470000,1.6595744680851063
782,782,470000,1.6595744680851063
783,783,468213,1.6382978723404256
784,784,470000,1.6382978723404256
785,785,469921,1.6382978723404256
786,786,466708,1.6382978723404256
787,787,469364,1.6382978723404256
788,788,468326,1.6170212765957446
789,789,469337,1.6170212765957446
790,790,463178,1.5957446808510638
791,791,470000,1.5957446808510638
792,792,468153,1.5957446808510638
793,793,468456,1.5957446808510638
794,794,470000,1.5957446808510638
795,795,467992,1.574468085106383
796,796,470000,1.553191489361702
797,797,468438,1.553191489361702
798,798,466192,1.553191489361702
799,799,469874,1.553191489361702
800,800,468167,1.553191489361702
801,801,470000,1.5319148936170213
802,802,467948,1.5319148936170213
803,803,469220,1.5319148936170213
804,804,463389,1.5319148936170213
805,805,468960,1.5319148936170213
806,806,470000,1.5319148936170213
807,807,469432,1.5319148936170213
808,808,469126,1.5319148936170213
809,809,470000,1.5319148936170213
810,810,467337,1.5106382978723405
811,811,465801,1.5106382978723405
812,812,468721,1.5106382978723405
813,813,469567,1.5106382978723405
814,814,470000,1.5106382978723405
815,815,469062,1.5106382978723405
816,816,469144,1.5106382978723405
817,817,470000,1.4893617021276595
818,818,468926,1.4893617021276595
819,819,470000,1.4893617021276595
820,820,470000,1.4680851063829787
821,821,469969,1.4680851063829787
822,822,467130,1.4680851063829787
823,823,469170,1.4680851063829787
824,824,470000,1.4680851063829787
825,825,469088,1.4680851063829787
826,826,470000,1.446808510638298
827,827,465343,1.446808510638298
828,828,467170,1.446808510638298
829,829,464962,1.446808510638298
830,830,460347,1.446808510638298
831,831,468460,1.446808510638298
832,832,470000,1.446808510638298
833,833,470000,1.446808510638298
834,834,470000,1.425531914893617
835,835,470000,1.425531914893617
836,836,470000,1.425531914893617
837,837,470000,1.425531914893617
838,838,469811,1.425531914893617
839,839,470000,1.425531914893617
840,840,470000,1.425531914893617
841,841,467263,1.425531914893617
842,842,468396,1.425531914893617
843,843,470000,1.4042553191489362
844,844,467217,1.4042553191489362
845,845,469284,1.4042553191489362
846,846,470000,1.4042553191489362
847,847,470000,1.4042553191489362
848,848,470000,1.4042553191489362
849,849,468577,1.4042553191489362
850,850,470000,1.4042553191489362
851,851,467991,1.3829787234042554
852,852,470000,1.3829787234042554
853,853,465841,1.3829787234042554
854,854,467742,1.3829787234042554
855,855,469253,1.3829787234042554
856,856,467461,1.3829787234042554
857,857,470000,1.3829787234042554
858,858,468979,1.3617021276595744
859,859,470000,1.3617021276595744
860,860,470000,1.3617021276595744
861,861,470000,1.3617021276595744
862,862,469609,1.3617021276595744
863,863,468530,1.3617021276595744
864,864,468625,1.3404255319148937
865,865,470000,1.3404255319148937
866,866,469490,1.3404255319148937
867,867,466801,1.3404255319148937
868,868,468973,1.3404255319148937
869,869,468457,1.3404255319148937
870,870,470000,1.3404255319148937
871,871,469419,1.3404255319148937
872,872,468369,1.3404255319148937
873,873,468523,1.3404255319148937
874,874,470000,1.3404255319148937
875,875,469043,1.3404255319148937
876,876,470000,1.3191489361702127
877,877,470000,1.3191489361702127
878,878,470000,1.3191489361702127
879,879,470000,1.3191489361702127
880,880,469431,1.3191489361702127
881,881,469004,1.3191489361702127
882,882,464571,1.3191489361702127
883,883,469109,1.3191489361702127
884,884,470000,1.297872340425532
885,885,469703,1.297872340425532
886,886,470000,1.297872340425532
887,887,468534,1.297872340425532
888,888,469782,1.297872340425532
889,889,469107,1.297872340425532
890,890,470000,1.297872340425532
891,891,470000,1.297872340425532
892,892,467151,1.297872340425532
893,893,470000,1.297872340425532
894,894,470000,1.297872340425532
895,895,467756,1.297872340425532
896,896,470000,1.2765957446808511
897,897,470000,1.2765957446808511
898,898,470000,1.2765957446808511
899,899,469265,1.2765957446808511
900,900,470000,1.2765957446808511
