timestamps population node_ids
76200 'tone' 0
76220 'tone' 0
76240 'tone' 0
76260 'tone' 0
76280 'tone' 0
76300 'tone' 0
76320 'tone' 0
76340 'tone' 0
76360 'tone' 0
76380 'tone' 0
76400 'tone' 0
76420 'tone' 0
76440 'tone' 0
76460 'tone' 0
76480 'tone' 0
76500 'tone' 0
116000 'tone' 0
116020 'tone' 0
116040 'tone' 0
116060 'tone' 0
116080 'tone' 0
116100 'tone' 0
116120 'tone' 0
116140 'tone' 0
116160 'tone' 0
116180 'tone' 0
116200 'tone' 0
116220 'tone' 0
116240 'tone' 0
116260 'tone' 0
116280 'tone' 0
116300 'tone' 0
116320 'tone' 0
116340 'tone' 0
116360 'tone' 0
116380 'tone' 0
116400 'tone' 0
116420 'tone' 0
116440 'tone' 0
116460 'tone' 0
116480 'tone' 0
116500 'tone' 0
120000 'tone' 0
120020 'tone' 0
120040 'tone' 0
120060 'tone' 0
120080 'tone' 0
120100 'tone' 0
120120 'tone' 0
120140 'tone' 0
120160 'tone' 0
120180 'tone' 0
120200 'tone' 0
120220 'tone' 0
120240 'tone' 0
120260 'tone' 0
120280 'tone' 0
120300 'tone' 0
120320 'tone' 0
120340 'tone' 0
120360 'tone' 0
120380 'tone' 0
120400 'tone' 0
120420 'tone' 0
120440 'tone' 0
120460 'tone' 0
120480 'tone' 0
120500 'tone' 0
124000 'tone' 0
124020 'tone' 0
124040 'tone' 0
124060 'tone' 0
124080 'tone' 0
124100 'tone' 0
124120 'tone' 0
124140 'tone' 0
124160 'tone' 0
124180 'tone' 0
124200 'tone' 0
124220 'tone' 0
124240 'tone' 0
124260 'tone' 0
124280 'tone' 0
124300 'tone' 0
124320 'tone' 0
124340 'tone' 0
124360 'tone' 0
124380 'tone' 0
124400 'tone' 0
124420 'tone' 0
124440 'tone' 0
124460 'tone' 0
124480 'tone' 0
124500 'tone' 0
128000 'tone' 0
128020 'tone' 0
128040 'tone' 0
128060 'tone' 0
128080 'tone' 0
128100 'tone' 0
128120 'tone' 0
128140 'tone' 0
128160 'tone' 0
128180 'tone' 0
128200 'tone' 0
128220 'tone' 0
128240 'tone' 0
128260 'tone' 0
128280 'tone' 0
128300 'tone' 0
128320 'tone' 0
128340 'tone' 0
128360 'tone' 0
128380 'tone' 0
128400 'tone' 0
128420 'tone' 0
128440 'tone' 0
128460 'tone' 0
128480 'tone' 0
128500 'tone' 0
132000 'tone' 0
132020 'tone' 0
132040 'tone' 0
132060 'tone' 0
132080 'tone' 0
132100 'tone' 0
132120 'tone' 0
132140 'tone' 0
132160 'tone' 0
132180 'tone' 0
132200 'tone' 0
132220 'tone' 0
132240 'tone' 0
132260 'tone' 0
132280 'tone' 0
132300 'tone' 0
132320 'tone' 0
132340 'tone' 0
132360 'tone' 0
132380 'tone' 0
132400 'tone' 0
132420 'tone' 0
132440 'tone' 0
132460 'tone' 0
132480 'tone' 0
132500 'tone' 0
136000 'tone' 0
136020 'tone' 0
136040 'tone' 0
136060 'tone' 0
136080 'tone' 0
136100 'tone' 0
136120 'tone' 0
136140 'tone' 0
136160 'tone' 0
136180 'tone' 0
136200 'tone' 0
136220 'tone' 0
136240 'tone' 0
136260 'tone' 0
136280 'tone' 0
136300 'tone' 0
136320 'tone' 0
136340 'tone' 0
136360 'tone' 0
136380 'tone' 0
136400 'tone' 0
136420 'tone' 0
136440 'tone' 0
136460 'tone' 0
136480 'tone' 0
136500 'tone' 0
140000 'tone' 0
140020 'tone' 0
140040 'tone' 0
140060 'tone' 0
140080 'tone' 0
140100 'tone' 0
140120 'tone' 0
140140 'tone' 0
140160 'tone' 0
140180 'tone' 0
140200 'tone' 0
140220 'tone' 0
140240 'tone' 0
140260 'tone' 0
140280 'tone' 0
140300 'tone' 0
140320 'tone' 0
140340 'tone' 0
140360 'tone' 0
140380 'tone' 0
140400 'tone' 0
140420 'tone' 0
140440 'tone' 0
140460 'tone' 0
140480 'tone' 0
140500 'tone' 0
144000 'tone' 0
144020 'tone' 0
144040 'tone' 0
144060 'tone' 0
144080 'tone' 0
144100 'tone' 0
144120 'tone' 0
144140 'tone' 0
144160 'tone' 0
144180 'tone' 0
144200 'tone' 0
144220 'tone' 0
144240 'tone' 0
144260 'tone' 0
144280 'tone' 0
144300 'tone' 0
144320 'tone' 0
144340 'tone' 0
144360 'tone' 0
144380 'tone' 0
144400 'tone' 0
144420 'tone' 0
144440 'tone' 0
144460 'tone' 0
144480 'tone' 0
144500 'tone' 0
148000 'tone' 0
148020 'tone' 0
148040 'tone' 0
148060 'tone' 0
148080 'tone' 0
148100 'tone' 0
148120 'tone' 0
148140 'tone' 0
148160 'tone' 0
148180 'tone' 0
148200 'tone' 0
148220 'tone' 0
148240 'tone' 0
148260 'tone' 0
148280 'tone' 0
148300 'tone' 0
148320 'tone' 0
148340 'tone' 0
148360 'tone' 0
148380 'tone' 0
148400 'tone' 0
148420 'tone' 0
148440 'tone' 0
148460 'tone' 0
148480 'tone' 0
148500 'tone' 0
152000 'tone' 0
152020 'tone' 0
152040 'tone' 0
152060 'tone' 0
152080 'tone' 0
152100 'tone' 0
152120 'tone' 0
152140 'tone' 0
152160 'tone' 0
152180 'tone' 0
152200 'tone' 0
152220 'tone' 0
152240 'tone' 0
152260 'tone' 0
152280 'tone' 0
152300 'tone' 0
152320 'tone' 0
152340 'tone' 0
152360 'tone' 0
152380 'tone' 0
152400 'tone' 0
152420 'tone' 0
152440 'tone' 0
152460 'tone' 0
152480 'tone' 0
152500 'tone' 0
156000 'tone' 0
156020 'tone' 0
156040 'tone' 0
156060 'tone' 0
156080 'tone' 0
156100 'tone' 0
156120 'tone' 0
156140 'tone' 0
156160 'tone' 0
156180 'tone' 0
156200 'tone' 0
156220 'tone' 0
156240 'tone' 0
156260 'tone' 0
156280 'tone' 0
156300 'tone' 0
156320 'tone' 0
156340 'tone' 0
156360 'tone' 0
156380 'tone' 0
156400 'tone' 0
156420 'tone' 0
156440 'tone' 0
156460 'tone' 0
156480 'tone' 0
156500 'tone' 0
160000 'tone' 0
160020 'tone' 0
160040 'tone' 0
160060 'tone' 0
160080 'tone' 0
160100 'tone' 0
160120 'tone' 0
160140 'tone' 0
160160 'tone' 0
160180 'tone' 0
160200 'tone' 0
160220 'tone' 0
160240 'tone' 0
160260 'tone' 0
160280 'tone' 0
160300 'tone' 0
160320 'tone' 0
160340 'tone' 0
160360 'tone' 0
160380 'tone' 0
160400 'tone' 0
160420 'tone' 0
160440 'tone' 0
160460 'tone' 0
160480 'tone' 0
160500 'tone' 0
164000 'tone' 0
164020 'tone' 0
164040 'tone' 0
164060 'tone' 0
164080 'tone' 0
164100 'tone' 0
164120 'tone' 0
164140 'tone' 0
164160 'tone' 0
164180 'tone' 0
164200 'tone' 0
164220 'tone' 0
164240 'tone' 0
164260 'tone' 0
164280 'tone' 0
164300 'tone' 0
164320 'tone' 0
164340 'tone' 0
164360 'tone' 0
164380 'tone' 0
164400 'tone' 0
164420 'tone' 0
164440 'tone' 0
164460 'tone' 0
164480 'tone' 0
164500 'tone' 0
168000 'tone' 0
168020 'tone' 0
168040 'tone' 0
168060 'tone' 0
168080 'tone' 0
168100 'tone' 0
168120 'tone' 0
168140 'tone' 0
168160 'tone' 0
168180 'tone' 0
168200 'tone' 0
168220 'tone' 0
168240 'tone' 0
168260 'tone' 0
168280 'tone' 0
168300 'tone' 0
168320 'tone' 0
168340 'tone' 0
168360 'tone' 0
168380 'tone' 0
168400 'tone' 0
168420 'tone' 0
168440 'tone' 0
168460 'tone' 0
168480 'tone' 0
168500 'tone' 0
172000 'tone' 0
172020 'tone' 0
172040 'tone' 0
172060 'tone' 0
172080 'tone' 0
172100 'tone' 0
172120 'tone' 0
172140 'tone' 0
172160 'tone' 0
172180 'tone' 0
172200 'tone' 0
172220 'tone' 0
172240 'tone' 0
172260 'tone' 0
172280 'tone' 0
172300 'tone' 0
172320 'tone' 0
172340 'tone' 0
172360 'tone' 0
172380 'tone' 0
172400 'tone' 0
172420 'tone' 0
172440 'tone' 0
172460 'tone' 0
172480 'tone' 0
172500 'tone' 0
176000 'tone' 0
176020 'tone' 0
176040 'tone' 0
176060 'tone' 0
176080 'tone' 0
176100 'tone' 0
176120 'tone' 0
176140 'tone' 0
176160 'tone' 0
176180 'tone' 0
176200 'tone' 0
176220 'tone' 0
176240 'tone' 0
176260 'tone' 0
176280 'tone' 0
176300 'tone' 0
176320 'tone' 0
176340 'tone' 0
176360 'tone' 0
176380 'tone' 0
176400 'tone' 0
176420 'tone' 0
176440 'tone' 0
176460 'tone' 0
176480 'tone' 0
176500 'tone' 0
180000 'tone' 0
180020 'tone' 0
180040 'tone' 0
180060 'tone' 0
180080 'tone' 0
180100 'tone' 0
180120 'tone' 0
180140 'tone' 0
180160 'tone' 0
180180 'tone' 0
180200 'tone' 0
180220 'tone' 0
180240 'tone' 0
180260 'tone' 0
180280 'tone' 0
180300 'tone' 0
180320 'tone' 0
180340 'tone' 0
180360 'tone' 0
180380 'tone' 0
180400 'tone' 0
180420 'tone' 0
180440 'tone' 0
180460 'tone' 0
180480 'tone' 0
180500 'tone' 0
184000 'tone' 0
184020 'tone' 0
184040 'tone' 0
184060 'tone' 0
184080 'tone' 0
184100 'tone' 0
184120 'tone' 0
184140 'tone' 0
184160 'tone' 0
184180 'tone' 0
184200 'tone' 0
184220 'tone' 0
184240 'tone' 0
184260 'tone' 0
184280 'tone' 0
184300 'tone' 0
184320 'tone' 0
184340 'tone' 0
184360 'tone' 0
184380 'tone' 0
184400 'tone' 0
184420 'tone' 0
184440 'tone' 0
184460 'tone' 0
184480 'tone' 0
184500 'tone' 0
188000 'tone' 0
188020 'tone' 0
188040 'tone' 0
188060 'tone' 0
188080 'tone' 0
188100 'tone' 0
188120 'tone' 0
188140 'tone' 0
188160 'tone' 0
188180 'tone' 0
188200 'tone' 0
188220 'tone' 0
188240 'tone' 0
188260 'tone' 0
188280 'tone' 0
188300 'tone' 0
188320 'tone' 0
188340 'tone' 0
188360 'tone' 0
188380 'tone' 0
188400 'tone' 0
188420 'tone' 0
188440 'tone' 0
188460 'tone' 0
188480 'tone' 0
188500 'tone' 0
192000 'tone' 0
192020 'tone' 0
192040 'tone' 0
192060 'tone' 0
192080 'tone' 0
192100 'tone' 0
192120 'tone' 0
192140 'tone' 0
192160 'tone' 0
192180 'tone' 0
192200 'tone' 0
192220 'tone' 0
192240 'tone' 0
192260 'tone' 0
192280 'tone' 0
192300 'tone' 0
192320 'tone' 0
192340 'tone' 0
192360 'tone' 0
192380 'tone' 0
192400 'tone' 0
192420 'tone' 0
192440 'tone' 0
192460 'tone' 0
192480 'tone' 0
192500 'tone' 0
196000 'tone' 0
196020 'tone' 0
196040 'tone' 0
196060 'tone' 0
196080 'tone' 0
196100 'tone' 0
196120 'tone' 0
196140 'tone' 0
196160 'tone' 0
196180 'tone' 0
196200 'tone' 0
196220 'tone' 0
196240 'tone' 0
196260 'tone' 0
196280 'tone' 0
196300 'tone' 0
196320 'tone' 0
196340 'tone' 0
196360 'tone' 0
196380 'tone' 0
196400 'tone' 0
196420 'tone' 0
196440 'tone' 0
196460 'tone' 0
196480 'tone' 0
196500 'tone' 0
200000 'tone' 0
200020 'tone' 0
200040 'tone' 0
200060 'tone' 0
200080 'tone' 0
200100 'tone' 0
200120 'tone' 0
200140 'tone' 0
200160 'tone' 0
200180 'tone' 0
200200 'tone' 0
200220 'tone' 0
200240 'tone' 0
