timestamps population node_ids
19985 'shock' 0
19990 'shock' 0
19995 'shock' 0
20000 'shock' 0
23900 'shock' 0
23905 'shock' 0
23910 'shock' 0
23915 'shock' 0
23920 'shock' 0
23925 'shock' 0
23930 'shock' 0
23935 'shock' 0
23940 'shock' 0
23945 'shock' 0
23950 'shock' 0
23955 'shock' 0
23960 'shock' 0
23965 'shock' 0
23970 'shock' 0
23975 'shock' 0
23980 'shock' 0
23985 'shock' 0
23990 'shock' 0
23995 'shock' 0
24000 'shock' 0
27900 'shock' 0
27905 'shock' 0
27910 'shock' 0
27915 'shock' 0
27920 'shock' 0
27925 'shock' 0
27930 'shock' 0
27935 'shock' 0
27940 'shock' 0
27945 'shock' 0
27950 'shock' 0
27955 'shock' 0
27960 'shock' 0
27965 'shock' 0
27970 'shock' 0
27975 'shock' 0
27980 'shock' 0
27985 'shock' 0
27990 'shock' 0
27995 'shock' 0
28000 'shock' 0
31900 'shock' 0
31905 'shock' 0
31910 'shock' 0
31915 'shock' 0
31920 'shock' 0
31925 'shock' 0
31930 'shock' 0
31935 'shock' 0
31940 'shock' 0
31945 'shock' 0
31950 'shock' 0
31955 'shock' 0
31960 'shock' 0
31965 'shock' 0
31970 'shock' 0
31975 'shock' 0
31980 'shock' 0
31985 'shock' 0
31990 'shock' 0
31995 'shock' 0
32000 'shock' 0
35900 'shock' 0
35905 'shock' 0
35910 'shock' 0
35915 'shock' 0
35920 'shock' 0
35925 'shock' 0
35930 'shock' 0
35935 'shock' 0
35940 'shock' 0
35945 'shock' 0
35950 'shock' 0
35955 'shock' 0
35960 'shock' 0
35965 'shock' 0
35970 'shock' 0
35975 'shock' 0
35980 'shock' 0
35985 'shock' 0
35990 'shock' 0
35995 'shock' 0
36000 'shock' 0
39900 'shock' 0
39905 'shock' 0
39910 'shock' 0
39915 'shock' 0
39920 'shock' 0
